Hãng Sản Xuất,Độ Dày,Trọng Lượng,RAM,Bộ Nhớ,Dung Lượng Pin,Hệ Điều Hành,Giá Bán,Hãng CPU,Số Lõi,Xung nhịp tối đa,Cache,Loại Màn Hình,Độ Phân Giải,Số Cổng Giao Tiếp,Hãng GPU,Phân Loại
apple,11.5,4.5,16.0,256.0,61.154671717171716,macos,38990000.0,m4,10.0,6.0,24.0,retina,4480x2520,4,apple gpu,Thiết kế đồ họa / Multimedia
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,16990000.0,i5,8.0,4.4,12.0,none,1920x1080,3,intel,Gaming
asus,24.5,2.3,16.0,1024.0,48.0,win 11,18390000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,5,nvidia,Gaming
asus,18.0,1.5,8.0,512.0,42.0,win 11,15490000.0,i7,10.0,5.0,12.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.6,16.0,1024.0,52.5,win 11,17990000.0,ryzen 7,8.0,4.5,16.0,ips,1920x1080,3,amd,Kỹ thuật / Lập trình
asus,14.9,1.6,32.0,1024.0,75.0,win 11,31890000.0,ultra 7,8.0,4.8,12.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,13.9,1.4,16.0,512.0,75.0,win 11,31490000.0,ultra 7,16.0,5.1,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.5,2.3,16.0,2048.0,90.0,win 11,22490000.0,ryzen 5,6.0,4.5,16.0,ips,1920x1080,5,nvidia,Gaming
asus,14.9,1.6,24.0,512.0,75.0,win 11,29490000.0,ryzen 7,8.0,5.0,24.0,ips,1366x768,3,amd,Di động / Mỏng nhẹ / Ultrabook
apple,15.5,1.56,36.0,1024.0,72.4,none,70990000.0,m3,14.0,3.7,16.0,none,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
asus,18.0,1.5,16.0,512.0,63.0,win 11,23690000.0,ultra 5,8.0,4.5,8.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,14.9,1.6,32.0,1024.0,75.0,win 11,32290000.0,ultra 7,16.0,5.1,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,24990000.0,ryzen 7,8.0,4.3,16.0,none,1920x1080,4,nvidia,Gaming
asus,24.0,2.3,16.0,512.0,90.0,win 11,31290000.0,i9,10.0,4.6,16.0,none,2560x1440,0,nvidia,Gaming
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,17990000.0,i5,8.0,4.6,12.0,none,1920x1080,3,nvidia,Gaming
dell,18.0,1.8,16.0,512.0,42.0,win 11,20990000.0,i7,10.0,5.0,24.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,24.0,1024.0,60.0,win 11,16790000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
acer,18.8,1.8,16.0,512.0,50.0,win 11,16990000.0,i7,14.0,5.0,24.0,led,1366x768,3,intel,Thiết kế đồ họa / Multimedia
msi,24.9,2.3,32.0,512.0,61.154671717171716,win 11,25990000.0,i7,14.0,5.0,24.0,none,1920x1080,5,intel,Kỹ thuật / Lập trình
dell,18.0,1.8,16.0,512.0,61.154671717171716,win 11,15990000.0,i5,6.0,4.4,12.0,none,1920x1080,3,intel,Văn phòng / Học tập
apple,36.0,1.18,24.0,1024.0,61.154671717171716,macos,29590000.0,m4,10.0,6.0,24.0,none,2560x1600,5,apple gpu,Thiết kế đồ họa / Multimedia
dell,17.2,1.2,16.0,1024.0,61.154671717171716,win 11,54990000.0,ultra 5,8.0,4.5,8.0,none,3840x2400,1,intel,Thiết kế đồ họa / Multimedia
asus,13.9,1.4,24.0,1024.0,78.0,win 11,40490000.0,ryzen 7,8.0,5.0,24.0,ips,1366x768,3,amd,Di động / Mỏng nhẹ / Ultrabook
lenovo,14.9,1.4,32.0,1024.0,70.0,win 11,36990000.0,ultra 7,8.0,4.8,12.0,ips,1366x768,5,intel,Di động / Mỏng nhẹ / Ultrabook
msi,24.9,2.3,16.0,1024.0,61.154671717171716,win 11,22990000.0,i7,10.0,4.9,24.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,42.0,win 11,19990000.0,ryzen 7,8.0,5.0,24.0,ips,1920x1080,3,amd,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,16.0,1024.0,57.0,win 11,22090000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,5,intel,Kỹ thuật / Lập trình
msi,18.0,1.7,8.0,512.0,39.0,win 11,12990000.0,i7,10.0,4.7,24.0,ips,1366x768,5,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,16.0,1024.0,57.0,win 11,24490000.0,ultra 7,16.0,4.8,24.0,ips,1366x768,6,intel,Kỹ thuật / Lập trình
apple,11.3,1.24,16.0,512.0,61.154671717171716,macos,28990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
hp,17.9,1.75,8.0,512.0,61.154671717171716,win 11,14990000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
vaio,17.2,1.5,8.0,512.0,55.0,win 11,13990000.0,i5,8.0,4.4,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
acer,17.9,1.6,16.0,2048.0,61.154671717171716,win 11,12990000.0,ryzen 7,8.0,4.3,8.0,none,1366x768,3,amd,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,16.0,512.0,50.0,win 11,15490000.0,ryzen 7,8.0,4.5,16.0,ips,1366x768,4,amd,Di động / Mỏng nhẹ / Ultrabook
apple,15.5,1.56,16.0,512.0,72.4,macos,41990000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,20990000.0,i5,8.0,4.6,12.0,none,1920x1080,4,intel,Gaming
gigabyte,23.4,2.3,16.0,1024.0,54.0,win 11,25990000.0,i7,6.0,4.9,24.0,none,1920x1080,5,nvidia,Văn phòng / Học tập
msi,18.0,1.7,8.0,512.0,65.0,win 11,12490000.0,i5,10.0,4.6,12.0,ips,1920x1080,2,intel,Kỹ thuật / Lập trình
asus,14.9,1.6,16.0,512.0,75.0,win 11,24990000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,17.1,2.0,32.0,1024.0,80.0,win 11,38990000.0,ryzen 7,8.0,5.1,16.0,ips,2560x1440,5,nvidia,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,24.0,1024.0,60.0,win 11,19790000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
msi,25.0,2.3,16.0,1024.0,61.154671717171716,win 11,39990000.0,i7,16.0,4.6,30.0,ips,1920x1080,3,nvidia,Gaming
lenovo,19.5,1.5,16.0,1024.0,60.0,win 11,18790000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,23990000.0,ryzen 7,8.0,4.75,16.0,none,1920x1080,4,nvidia,Gaming
acer,15.0,1.3,16.0,512.0,61.154671717171716,win 11,23290000.0,ultra 5,14.0,4.5,18.0,none,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,16.0,1024.0,60.0,win 11,18790000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
lenovo,19.2,1.5,16.0,1024.0,38.0,win 11,14490000.0,i5,8.0,4.6,12.0,ips,1920x1080,5,intel,Kỹ thuật / Lập trình
asus,14.9,1.6,16.0,512.0,75.0,win 11,26990000.0,ultra 7,16.0,4.8,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,512.0,18.0,macos,37490000.0,m3,10.0,6.0,24.0,led,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
asus,14.9,1.6,16.0,512.0,75.0,win 11,25990000.0,ultra 5,14.0,4.9,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
gigabyte,23.4,2.3,8.0,512.0,61.154671717171716,win 11,19490000.0,i5,8.0,4.4,12.0,none,1920x1080,5,intel,Kỹ thuật / Lập trình
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,18990000.0,none,10.0,4.6,16.0,none,1920x1080,0,nvidia,Gaming
asus,17.7,1.7,16.0,512.0,50.0,win 11,19490000.0,i7,14.0,5.4,30.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,19490000.0,i7,10.0,4.9,24.0,none,1920x1080,3,intel,Gaming
lenovo,19.5,1.5,16.0,512.0,65.0,win 11,17990000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
apple,11.3,1.24,16.0,1024.0,66.5,macos,47990000.0,m3,8.0,4.0,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,16.0,1024.0,57.0,win 11,22990000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,2,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,32.0,1024.0,60.0,win 11,26490000.0,ryzen 7,8.0,5.0,16.0,ips,1366x768,4,amd,Kỹ thuật / Lập trình
apple,36.0,1.18,32.0,256.0,61.154671717171716,macos,24990000.0,m4,10.0,6.0,24.0,none,2560x1600,5,apple gpu,Thiết kế đồ họa / Multimedia
gigabyte,23.4,2.3,8.0,512.0,54.0,win 11,22490000.0,i5,12.0,4.7,18.0,none,1920x1080,4,nvidia,Kỹ thuật / Lập trình
msi,24.9,2.3,8.0,1024.0,61.154671717171716,win 11,20990000.0,i5,12.0,4.7,24.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
acer,25.8,2.5,16.0,2048.0,57.0,win 11,32990000.0,ryzen 7,8.0,5.1,16.0,led,,5,nvidia,Gaming
apple,15.5,1.56,24.0,512.0,100.0,macos,68790000.0,m4,14.0,4.0,16.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.5,4.5,24.0,512.0,61.154671717171716,macos,44990000.0,m4,8.0,4.0,16.0,retina,4480x2520,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,24.0,512.0,61.154671717171716,macos,35990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,17.1,2.0,16.0,1024.0,80.0,win 11,39990000.0,i7,14.0,5.0,24.0,ips,2560x1440,5,nvidia,Thiết kế đồ họa / Multimedia
asus,18.0,1.5,8.0,512.0,42.0,win 11,10990000.0,i3,6.0,4.5,10.0,none,1920x1080,3,intel,Văn phòng / Học tập
acer,25.8,2.5,16.0,2048.0,57.0,win 11,29990000.0,ryzen 7,8.0,5.1,16.0,led,,5,nvidia,Gaming
apple,15.5,1.56,128.0,8192.0,72.0,none,194990000.0,m3,16.0,3.7,30.0,none,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.5,4.5,16.0,1024.0,61.154671717171716,macos,45700000.0,m4,8.0,4.0,16.0,retina,4480x2520,4,apple gpu,Thiết kế đồ họa / Multimedia
acer,25.8,2.5,16.0,4096.0,57.0,win 11,25990000.0,ryzen 7,8.0,5.1,16.0,led,,5,nvidia,Gaming
acer,19.5,1.7,8.0,512.0,61.154671717171716,win 10,18990000.0,ryzen 5,8.0,3.7,6.0,none,1366x768,2,intel,Kỹ thuật / Lập trình
apple,15.5,1.56,16.0,512.0,72.4,macos,44290000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,16.0,1024.0,61.154671717171716,macos,27990000.0,m2,8.0,3.5,16.0,none,3840x2160,4,none,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,32.0,1024.0,61.154671717171716,macos,42990000.0,m2,10.0,3.5,24.0,none,3840x2160,4,none,Thiết kế đồ họa / Multimedia
apple,11.5,4.5,24.0,1024.0,61.154671717171716,macos,55700000.0,m4,10.0,6.0,24.0,retina,4480x2520,4,apple gpu,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.52,8.0,512.0,61.154671717171716,win 10,18990000.0,i5,4.0,4.2,12.0,led,1366x768,2,intel,Thiết kế đồ họa / Multimedia
asus,18.0,1.5,16.0,1024.0,63.0,win 11,29490000.0,ultra 5,8.0,4.5,8.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,13.9,1.4,8.0,512.0,61.154671717171716,win 10,24690000.0,i5,4.0,4.2,16.0,led/ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
